沒,mei2
眉,mei2
莓,mei2
每,mei3
美,mei3
妹,mei4
們,men2
門,men2
悶,men4
蒙,meng1
檬,meng2
盟,meng2
萌,meng2
艋,meng3
夢,meng4
咪,mi1
彌,mi2
迷,mi2
米,mi3
密,mi4
泌,mi4
秘,mi4
棉,mian2
綿,mian2
免,mian3
面,mian4
麵,mian4
描,miao2
苗,miao2
秒,miao3
妙,miao4
乜,mie1
咩,mie1
滅,mie4
民,min2
敏,min3
名,ming2
明,ming2
銘,ming2
命,ming4
謬,miu4
摸,mo1
摩,mo2
模,mo2
魔,mo2
抹,mo3
寞,mo4
末,mo4
漠,mo4
茉,mo4
默,mo4
謀,mou2
某,mou3
母,mu3
幕,mu4
木,mu4
牧,mu4
目,mu4
拿,na2
哪,na3
吶,na4
娜,na4
納,na4
那,na4
奶,nai3
奈,nai4
耐,nai4
南,nan2
男,nan2
難,nan2
腦,nao3
鬧,nao4
內,nei4
能,neng2
呢,ni2
尼,ni2
泥,ni2
你,ni3
擬,ni3
溺,ni4
膩,ni4
逆,ni4
年,nian2
廿,nian4
念,nian4
娘,niang2
釀,niang4
嬲,niao3
尿,niao4
您,nin2
寧,ning2
檸,ning2
牛,niu2
扭,niu3
紐,niu3
鈕,niu3
濃,nong2
農,nong2
弄,nong4
奴,nu2
努,nu3
怒,nu4
暖,nuan3
挪,nuo2
諾,nuo4
女,nv3
喔,o1
歐,ou1
毆,ou1
嘔,ou3
趴,pa1
爬,pa2
怕,pa4
拍,pai1
徘,pai2
排,pai2
牌,pai2
派,pai4
盤,pan2
判,pan4
叛,pan4
盼,pan4
旁,pang2
胖,pang4
拋,pao1
咆,pao2
炮,pao2
袍,pao2
跑,pao3
泡,pao4
胚,pei1
培,pei2
賠,pei2
陪,pei2
佩,pei4
沛,pei4
配,pei4
噴,pen1
盆,pen2
朋,peng2
棚,peng2
澎,peng2
碰,peng4
批,pi1
披,pi1
啤,pi2
皮,pi2
癖,pi3
譬,pi4
偏,pian1
篇,pian1
片,pian4
騙,pian4
漂,piao1
票,piao4
拚,pin1
頻,pin2
频,pin2
品,pin3
聘,pin4
坪,ping2
屏,ping2
平,ping2
憑,ping2
蘋,ping2
評,ping2
坡,po1
婆,po2
破,po4
迫,po4
僕,pu1
撲,pu1
鋪,pu1
葡,pu2
蒲,pu2
埔,pu3
普,pu3
譜,pu3
曝,pu4
七,qi1
妻,qi1
期,qi1
欺,qi1
漆,qi1
其,qi2
奇,qi2
崎,qi2
旗,qi2
淇,qi2
琦,qi2
琪,qi2
祺,qi2
騎,qi2
齊,qi2
企,qi3
啟,qi3
起,qi3
器,qi4
棄,qi4
氣,qi4
汽,qi4
卡,qia3
恰,qia4
千,qian1
牽,qian1
簽,qian1
籤,qian1
遷,qian1
騫,qian1
前,qian2
潛,qian2
錢,qian2
譴,qian3
遣,qian3
倩,qian4
欠,qian4
歉,qian4
茜,qian4
嗆,qiang1
槍,qiang1
鏘,qiang1
強,qiang2
牆,qiang2
搶,qiang3
橋,qiao2
巧,qiao3
悄,qiao3
切,qie1
怯,qie4
竊,qie4
侵,qin1
親,qin1
勤,qin2
琴,qin2
芹,qin2
撳,qin4
傾,qing1
清,qing1
輕,qing1
青,qing1
情,qing2
擎,qing2
晴,qing2
請,qing3
琼,qiong2
窮,qiong2
秋,qiu1
邱,qiu1
囚,qiu2
求,qiu2
球,qiu2
區,qu1
屈,qu1
曲,qu1
趨,qu1
軀,qu1
驅,qu1
佢,qu3
取,qu3
去,qu4
趣,qu4
圈,quan1
全,quan2
權,quan2
泉,quan2
荃,quan2
詮,quan2
犬,quan3
勸,quan4
缺,que1
卻,que4
愨,que4
慤,que4
確,que4
雀,que4
鵲,que4
羣,qun2
群,qun2
裙,qun2
然,ran2
燃,ran2
染,ran3
讓,rang4
擾,rao3
惹,re3
熱,re4
人,ren2
仁,ren2
忍,ren3
任,ren4
刃,ren4
認,ren4
仍,reng2
日,ri4
容,rong2
榮,rong2
蓉,rong2
融,rong2
肉,rou4
如,ru2
蠕,ru2
乳,ru3
辱,ru3
入,ru4
軟,ruan3
瑞,rui4
銳,rui4
潤,run4
弱,ruo4
若,ruo4
撒,sa1
卅,sa4
薩,sa4
塞,sai1
賽,sai4
三,san1
傘,san3
散,san4
桑,sang1
騷,sao1
掃,sao3
色,se4
森,sen1
殺,sha1
沙,sha1
紗,sha1
傻,sha3
廈,sha4
晒,shai4
曬,shai4
山,shan1
杉,shan1
煽,shan1
珊,shan1
衫,shan1
閃,shan3
善,shan4
扇,shan4
擅,shan4
傷,shang1
商,shang1
賞,shang3
上,shang4
尚,shang4
燒,shao1
稍,shao1
少,shao3
紹,shao4
邵,shao4
舌,she2
蛇,she2
射,she4
捨,she4
攝,she4
涉,she4
社,she4
舍,she4
設,she4
赦,she4
伸,shen1
哂,shen1
深,shen1
申,shen1
身,shen1
神,shen2
審,shen3
沈,shen3
諗,shen3
慎,shen4
甚,shen4
腎,shen4
升,sheng1
昇,sheng1
牲,sheng1
生,sheng1
聲,sheng1
省,sheng3
勝,sheng4
盛,sheng4
聖,sheng4
失,shi1
屍,shi1
師,shi1
施,shi1
濕,shi1
詩,shi1
什,shi2
十,shi2
實,shi2
拾,shi2
時,shi2
石,shi2
蝕,shi2
識,shi2
食,shi2
使,shi3
史,shi3
始,shi3
駛,shi3
世,shi4
事,shi4
勢,shi4
士,shi4
室,shi4
巿,shi4
市,shi4
式,shi4
是,shi4
氏,shi4
示,shi4
視,shi4
视,shi4
試,shi4
誓,shi4
逝,shi4
適,shi4
釋,shi4
飾,shi4
收,shou1
守,shou3
手,shou3
首,shou3
受,shou4
售,shou4
壽,shou4
授,shou4
瘦,shou4
叔,shu1
書,shu1
梳,shu1
樞,shu1
殊,shu1
淑,shu1
蔬,shu1
輸,shu1
熟,shu2
屬,shu3
暑,shu3
署,shu3
薯,shu3
數,shu4
束,shu4
樹,shu4
術,shu4
述,shu4
刷,shua1
耍,shua3
甩,shuai3
帥,shuai4
率,shuai4
双,shuang1
雙,shuang1
霜,shuang1
誰,shui2
水,shui3
睡,shui4
瞬,shun4
順,shun4
說,shuo1
説,shuo1
司,si1
思,si1
撕,si1
斯,si1
私,si1
絲,si1
死,si3
似,si4
四,si4
寺,si4
松,song1
淞,song1
鬆,song1
送,song4
頌,song4
搜,sou1
蘇,su1
俗,su2
宿,su4
素,su4
肅,su4
訴,su4
速,su4
酸,suan1
算,suan4
蒜,suan4
雖,sui1
隋,sui2
隨,sui2
歲,sui4
碎,sui4
遂,sui4
隧,sui4
損,sun3
縮,suo1
所,suo3
索,suo3
鎖,suo3
他,ta1
塌,ta1
她,ta1
它,ta1
踏,ta4
胎,tai1
台,tai2
臺,tai2
太,tai4
態,tai4
泰,tai4
坍,tan1
攤,tan1
癱,tan1
貪,tan1
壇,tan2
談,tan2
譚,tan2
坦,tan3
毯,tan3
嘆,tan4
探,tan4
碳,tan4
劏,tang1
湯,tang1
唐,tang2
堂,tang2
塘,tang2
棠,tang2
倘,tang3
帑,tang3
躺,tang3
燙,tang4
桃,tao2
萄,tao2
逃,tao2
陶,tao2
討,tao3
套,tao4
特,te4
藤,teng2
騰,teng2
梯,ti1
踢,ti1
提,ti2
題,ti2
體,ti3
惕,ti4
替,ti4
天,tian1
添,tian1
填,tian2
甜,tian2
田,tian2
挑,tiao1
條,tiao2
跳,tiao4
貼,tie1
鐵,tie3
廳,ting1
聽,ting1
停,ting2
庭,ting2
廷,ting2
霆,ting2
挺,ting3
艇,ting3
通,tong1
同,tong2
彤,tong2
童,tong2
酮,tong2
銅,tong2
桶,tong3
筒,tong3
統,tong3
痛,tong4
偷,tou1
投,tou2
頭,tou2
透,tou4
突,tu1
圖,tu2
塗,tu2
屠,tu2
徒,tu2
涂,tu2
途,tu2
吋,tu3
吐,tu3
土,tu3
團,tuan2
推,tui1
腿,tui3
退,tui4
屯,tun2
托,tuo1
拖,tuo1
脫,tuo1
妥,tuo3
